data_referencia,torre,apartamento,consumo_m3,valor_conta
2024-10,A,104,8.98,46.43
2024-11,A,104,7.23,40.3
2024-12,A,104,5.67,34.84
2022-01,A,105,4.18,29.63
2022-02,A,105,6.89,39.11
2022-03,A,105,3.98,28.93
2022-04,A,105,7.29,40.52
2022-05,A,105,4.18,29.63
2022-06,A,105,4.59,31.06
2022-07,A,105,6.74,38.59
2022-08,A,105,7.85,42.47
2022-09,A,105,4.14,29.49
2022-10,A,105,8.78,45.73
2022-11,A,105,4.78,31.73
2022-12,A,105,5.54,34.39
2023-01,A,105,4.44,30.54
2023-02,A,105,8.9,46.15
2023-03,A,105,7.06,39.71
2023-04,A,105,5.64,34.74
2023-05,A,105,6.88,39.08
2023-06,A,105,5.98,35.93
2023-07,A,105,8.72,45.52
2023-08,A,105,6.23,36.8
2023-09,A,105,5.33,33.66
2023-10,A,105,3.82,28.37
2023-11,A,105,4.8,31.8
2023-12,A,105,6.34,37.19
2024-01,A,105,6.7,38.45
2024-02,A,105,7.06,39.71
2024-03,A,105,5.96,35.86
2024-04,A,105,7.74,42.09
2024-05,A,105,4.99,32.47
2024-06,A,105,7.04,39.64
2024-07,A,105,7.05,39.67
2024-08,A,105,4.36,30.26
2024-09,A,105,7.71,41.98
2024-10,A,105,6.6,38.1
2024-11,A,105,7.91,42.69
2024-12,A,105,4.82,31.87
2022-01,A,106,5.68,34.88
2022-02,A,106,6.96,39.36
2022-03,A,106,5.71,34.98
2022-04,A,106,6.53,37.86
2022-05,A,106,5.6,34.6
2022-06,A,106,5.49,34.22
2022-07,A,106,5.62,34.67
2022-08,A,106,4.49,30.71
2022-09,A,106,7.49,41.22
2022-10,A,106,4.46,30.61
2022-11,A,106,8.45,44.57
2022-12,A,106,4.86,32.01
2023-01,A,106,7.01,39.53
2023-02,A,106,7.02,39.57
2023-03,A,106,5.24,33.34
2023-04,A,106,8.49,44.72
2023-05,A,106,4.31,30.09
2023-06,A,106,9.08,46.78
2023-07,A,106,7.33,40.66
2023-08,A,106,6.3,37.05
2023-09,A,106,7.57,41.5
2023-10,A,106,5.62,34.67
2023-11,A,106,5.54,34.39
2023-12,A,106,4.01,29.04
2024-01,A,106,5.59,34.56
2024-02,A,106,4.67,31.34
2024-03,A,106,7.61,41.64
2024-04,A,106,7.88,42.58
2024-05,A,106,6.02,36.07
2024-06,A,106,6.42,37.47
2024-07,A,106,5.29,33.52
2024-08,A,106,6.56,37.96
2024-09,A,106,7.5,41.25
2024-10,A,106,6.5,37.75
2024-11,A,106,8.3,44.05
2024-12,A,106,5.18,33.13
2022-01,A,107,14.67,73.35
2022-02,A,107,20.07,100.53
2022-03,A,107,21.07,108.03
2022-04,A,107,17.84,89.2
2022-05,A,107,15.09,75.45
2022-06,A,107,23.54,126.55
2022-07,A,107,23.87,129.03
2022-08,A,107,14.47,72.35
2022-09,A,107,18.07,90.35
2022-10,A,107,16.73,83.65
2022-11,A,107,17.87,89.35
2022-12,A,107,22.44,118.3
2023-01,A,107,21.91,114.33
2023-02,A,107,23.66,127.45
2023-03,A,107,18.96,94.8
2023-04,A,107,17.69,88.45
2023-05,A,107,24.18,131.35
2023-06,A,107,14.97,74.85
2023-07,A,107,26.36,147.7
2023-08,A,107,15.3,76.5
2023-09,A,107,19.36,96.8
2023-10,A,107,18.78,93.9
2023-11,A,107,16.25,81.25
2023-12,A,107,24.36,132.7
2024-01,A,107,21.28,109.6
2024-02,A,107,15.75,78.75
2024-03,A,107,20.23,101.73
2024-04,A,107,18.48,92.4
2024-05,A,107,21.12,108.4
2024-06,A,107,16.44,82.2
2024-07,A,107,20.08,100.6
2024-08,A,107,18.3,91.5
2024-09,A,107,22.73,120.47
2024-10,A,107,17.46,87.3
2024-11,A,107,23.8,128.5
2024-12,A,107,20.49,103.67
2022-01,A,108,12.89,64.45
2022-02,A,108,12.41,62.05
2022-03,A,108,10.48,52.4
2022-04,A,108,8.88,46.08
2022-05,A,108,11.48,57.4
2022-06,A,108,13.95,69.75
2022-07,A,108,18.72,93.6
2022-08,A,108,12.7,63.5
2022-09,A,108,12.95,64.75
2022-10,A,108,9.52,48.32
2022-11,A,108,12.48,62.4
2022-12,A,108,14.06,70.3
2023-01,A,108,13.6,68.0
2023-02,A,108,11.16,55.8
2023-03,A,108,14.45,72.25
2023-04,A,108,10.58,52.9
2023-05,A,108,14.99,74.95
2023-06,A,108,14.96,74.8
2023-07,A,108,15.42,77.1
2023-08,A,108,11.62,58.1
2023-09,A,108,10.23,51.15
2023-10,A,108,9.87,49.54
2023-11,A,108,13.17,65.85
2023-12,A,108,13.21,66.05
2024-01,A,108,9.12,46.92
2024-02,A,108,9.47,48.15
2024-03,A,108,13.33,66.65
2024-04,A,108,9.98,49.93
2024-05,A,108,9.61,48.63
2024-06,A,108,11.88,59.4
2024-07,A,108,11.05,55.25
2024-08,A,108,9.34,47.69
2024-09,A,108,10.21,51.05
2024-10,A,108,14.67,73.35
2024-11,A,108,9.85,49.48
2024-12,A,108,9.45,48.07
2022-01,A,109,14.04,70.2
2022-02,A,109,8.66,45.31
2022-03,A,109,13.46,67.3
2022-04,A,109,10.0,50.0
2022-05,A,109,11.57,57.85
2022-06,A,109,11.37,56.85
2022-07,A,109,16.45,82.25
2022-08,A,109,13.38,66.9
2022-09,A,109,9.71,48.98
2022-10,A,109,12.13,60.65
2022-11,A,109,12.08,60.4
2022-12,A,109,12.16,60.8
2023-01,A,109,10.94,54.7
2023-02,A,109,11.71,58.55
2023-03,A,109,10.66,53.3
2023-04,A,109,11.29,56.45
2023-05,A,109,9.24,47.34
2023-06,A,109,12.08,60.4
2023-07,A,109,14.56,72.8
2023-08,A,109,10.18,50.9
2023-09,A,109,14.12,70.6
2023-10,A,109,10.35,51.75
2023-11,A,109,9.85,49.48
2023-12,A,109,12.14,60.7
2024-01,A,109,9.84,49.44
2024-02,A,109,12.51,62.55
2024-03,A,109,11.28,56.4
2024-04,A,109,14.26,71.3
2024-05,A,109,11.62,58.1
2024-06,A,109,11.03,55.15
2024-07,A,109,13.52,67.6
2024-08,A,109,12.21,61.05
2024-09,A,109,11.36,56.8
2024-10,A,109,13.95,69.75
2024-11,A,109,12.14,60.7
2024-12,A,109,10.64,53.2
2022-01,A,110,6.19,36.67
2022-02,A,110,7.16,40.06
2022-03,A,110,5.84,35.44
2022-04,A,110,4.98,32.43
2022-05,A,110,7.49,41.22
2022-06,A,110,5.05,32.67
2022-07,A,110,5.0,32.5
2022-08,A,110,4.84,31.94
2022-09,A,110,4.27,29.95
2022-10,A,110,5.58,34.53
2022-11,A,110,4.13,29.45
2022-12,A,110,4.91,32.19
2023-01,A,110,4.19,29.66
2023-02,A,110,8.3,44.05
2023-03,A,110,5.58,34.53
2023-04,A,110,6.81,38.83
2023-05,A,110,8.27,43.95
2023-06,A,110,5.93,35.75
2023-07,A,110,7.94,42.79
2023-08,A,110,5.61,34.64
2023-09,A,110,5.62,34.67
2023-10,A,110,4.74,31.59
2023-11,A,110,5.49,34.22
2023-12,A,110,5.05,32.67
2024-01,A,110,7.17,40.09
2024-02,A,110,4.79,31.77
2024-03,A,110,4.37,30.3
2024-04,A,110,4.13,29.45
2024-05,A,110,6.98,39.43
2024-06,A,110,6.09,36.31
2024-07,A,110,7.01,39.53
2024-08,A,110,5.73,35.05
2024-09,A,110,6.8,38.8
2024-10,A,110,4.52,30.82
2024-11,A,110,6.79,38.77
2024-12,A,110,6.93,39.25
2022-01,A,111,8.84,45.94
2022-02,A,111,7.76,42.16
2022-03,A,111,5.78,35.23
2022-04,A,111,7.14,39.99
2022-05,A,111,6.92,39.22
2022-06,A,111,8.94,46.29
2022-07,A,111,7.21,40.23
2022-08,A,111,8.26,43.91
2022-09,A,111,8.39,44.37
2022-10,A,111,4.02,29.07
2022-11,A,111,5.39,33.86
2022-12,A,111,7.37,40.8
2023-01,A,111,4.77,31.7
2023-02,A,111,6.6,38.1
2023-03,A,111,4.31,30.09
2023-04,A,111,7.48,41.18
2023-05,A,111,5.39,33.86
2023-06,A,111,7.65,41.78
2023-07,A,111,8.59,45.06
2023-08,A,111,6.03,36.11
2023-09,A,111,6.19,36.67
2023-10,A,111,4.45,30.58
2023-11,A,111,4.21,29.73
2023-12,A,111,6.13,36.45
2024-01,A,111,6.73,38.55
2024-02,A,111,8.26,43.91
2024-03,A,111,7.16,40.06
2024-04,A,111,6.04,36.14
2024-05,A,111,4.84,31.94
2024-06,A,111,7.87,42.55
2024-07,A,111,4.88,32.08
2024-08,A,111,6.67,38.34
2024-09,A,111,5.59,34.56
2024-10,A,111,6.71,38.48
2024-11,A,111,4.6,31.1
2024-12,A,111,5.09,32.81
2022-01,A,112,8.75,45.62
2022-02,A,112,5.52,34.32
2022-03,A,112,4.04,29.14
2022-04,A,112,4.59,31.06
2022-05,A,112,5.05,32.67
2022-06,A,112,5.81,35.33
2022-07,A,112,7.44,41.04
2022-08,A,112,9.16,47.06
2022-09,A,112,5.7,34.95
2022-10,A,112,5.25,33.38
2022-11,A,112,5.19,33.17
2022-12,A,112,5.69,34.92
2023-01,A,112,4.26,29.91
2023-02,A,112,7.03,39.61
2023-03,A,112,5.9,35.65
2023-04,A,112,8.03,43.1
2023-05,A,112,4.28,29.98
2023-06,A,112,7.52,41.32
2023-07,A,112,7.22,40.27
2023-08,A,112,5.43,34.0
2023-09,A,112,5.73,35.05
2023-10,A,112,4.41,30.44
2023-11,A,112,7.49,41.22
2023-12,A,112,8.8,45.8
2024-01,A,112,8.16,43.56
2024-02,A,112,7.78,42.23
2024-03,A,112,8.32,44.12
2024-04,A,112,4.7,31.45
2024-05,A,112,6.4,37.4
2024-06,A,112,5.62,34.67
2024-07,A,112,5.62,34.67
2024-08,A,112,7.69,41.92
2024-09,A,112,5.78,35.23
2024-10,A,112,7.04,39.64
2024-11,A,112,8.22,43.77
2024-12,A,112,5.33,33.66
2022-01,A,113,9.56,48.46
2022-02,A,113,13.11,65.55
2022-03,A,113,15.2,76.0
2022-04,A,113,10.03,50.15
2022-05,A,113,9.7,48.95
2022-06,A,113,13.06,65.3
2022-07,A,113,11.18,55.9
2022-08,A,113,12.15,60.75
2022-09,A,113,9.54,48.39
2022-10,A,113,8.78,45.73
2022-11,A,113,11.45,57.25
2022-12,A,113,8.57,45.0
2023-01,A,113,11.7,58.5
2023-02,A,113,13.89,69.45
2023-03,A,113,9.73,49.05
2023-04,A,113,10.84,54.2
2023-05,A,113,12.94,64.7
2023-06,A,113,11.4,57.0
2023-07,A,113,10.74,53.7
2023-08,A,113,10.72,53.6
2023-09,A,113,14.72,73.6
2023-10,A,113,9.98,49.93
2023-11,A,113,10.4,52.0
2023-12,A,113,12.68,63.4
2024-01,A,113,9.28,47.48
2024-02,A,113,11.18,55.9
2024-03,A,113,9.9,49.65
2024-04,A,113,9.54,48.39
2024-05,A,113,11.63,58.15
2024-06,A,113,9.94,49.79
2024-07,A,113,12.57,62.85
2024-08,A,113,11.85,59.25
2024-09,A,113,15.15,75.75
2024-10,A,113,14.06,70.3
2024-11,A,113,12.36,61.8
2024-12,A,113,9.25,47.38
2022-01,A,114,36.39,222.93
2022-02,A,114,48.35,312.62
2022-03,A,114,44.86,286.45
2022-04,A,114,38.75,240.62
2022-05,A,114,40.17,251.28
2022-06,A,114,50.99,332.43
2022-07,A,114,57.41,380.57
2022-08,A,114,40.9,256.75
2022-09,A,114,40.01,250.07
2022-10,A,114,53.89,354.18
2022-11,A,114,38.52,238.9
2022-12,A,114,31.17,183.78
2023-01,A,114,34.19,206.42
2023-02,A,114,46.51,298.82
2023-03,A,114,49.61,322.07
2023-04,A,114,49.64,322.3
2023-05,A,114,37.75,233.12
2023-06,A,114,50.3,327.25
2023-07,A,114,52.55,344.12
2023-08,A,114,45.4,290.5
2023-09,A,114,55.1,363.25
2023-10,A,114,60.33,402.47
2023-11,A,114,45.54,291.55
2023-12,A,114,50.09,325.68
2024-01,A,114,53.94,354.55
2024-02,A,114,45.78,293.35
2024-03,A,114,35.42,215.65
2024-04,A,114,36.69,225.17
2024-05,A,114,53.49,351.18
2024-06,A,114,47.11,303.32
2024-07,A,114,36.99,227.43
2024-08,A,114,48.42,313.15
2024-09,A,114,35.66,217.45
2024-10,A,114,38.91,241.82
2024-11,A,114,42.77,270.78
2024-12,A,114,53.25,349.38
2022-01,A,115,9.41,47.94
2022-02,A,115,13.78,68.9
2022-03,A,115,12.09,60.45
2022-04,A,115,13.49,67.45
2022-05,A,115,11.64,58.2
2022-06,A,115,14.02,70.1
2022-07,A,115,17.47,87.35
2022-08,A,115,8.73,45.55
2022-09,A,115,10.92,54.6
2022-10,A,115,13.79,68.95
2022-11,A,115,12.77,63.85
2022-12,A,115,15.4,77.0
2023-01,A,115,12.22,61.1
2023-02,A,115,11.02,55.1
2023-03,A,115,12.41,62.05
2023-04,A,115,8.94,46.29
2023-05,A,115,8.91,46.19
2023-06,A,115,13.66,68.3
2023-07,A,115,11.98,59.9
2023-08,A,115,15.13,75.65
2023-09,A,115,11.88,59.4
2023-10,A,115,9.69,48.91
2023-11,A,115,12.83,64.15
2023-12,A,115,11.45,57.25
2024-01,A,115,14.78,73.9
2024-02,A,115,10.17,50.85
2024-03,A,115,12.75,63.75
2024-04,A,115,11.25,56.25
2024-05,A,115,12.51,62.55
2024-06,A,115,9.94,49.79
2024-07,A,115,16.36,81.8
2024-08,A,115,12.51,62.55
2024-09,A,115,11.9,59.5
2024-10,A,115,14.08,70.4
2024-11,A,115,13.4,67.0
2024-12,A,115,14.11,70.55
2022-01,A,116,4.56,30.96
2022-02,A,116,6.59,38.06
2022-03,A,116,8.39,44.37
2022-04,A,116,7.66,41.81
2022-05,A,116,4.02,29.07
2022-06,A,116,5.12,32.92
2022-07,A,116,4.72,31.52
2022-08,A,116,5.1,32.85
2022-09,A,116,7.37,40.8
2022-10,A,116,6.67,38.34
2022-11,A,116,7.51,41.28
2022-12,A,116,8.24,43.84
2023-01,A,116,7.72,42.02
2023-02,A,116,8.07,43.25
2023-03,A,116,6.35,37.22
2023-04,A,116,4.25,29.88
2023-05,A,116,7.1,39.85
2023-06,A,116,8.44,44.54
2023-07,A,116,5.54,34.39
2023-08,A,116,4.46,30.61
2023-09,A,116,4.94,32.29
2023-10,A,116,9.04,46.64
2023-11,A,116,4.16,29.56
2023-12,A,116,5.96,35.86
2024-01,A,116,6.42,37.47
2024-02,A,116,5.4,33.9
2024-03,A,116,8.1,43.35
2024-04,A,116,7.01,39.53
2024-05,A,116,4.89,32.11
2024-06,A,116,7.89,42.61
2024-07,A,116,4.57,31.0
2024-08,A,116,6.67,38.34
2024-09,A,116,5.25,33.38
2024-10,A,116,6.06,36.21
2024-11,A,116,8.08,43.28
2024-12,A,116,6.21,36.73
2022-01,A,117,12.97,64.85
2022-02,A,117,11.02,55.1
2022-03,A,117,13.75,68.75
2022-04,A,117,13.89,69.45
2022-05,A,117,10.77,53.85
2022-06,A,117,11.38,56.9
2022-07,A,117,12.55,62.75
2022-08,A,117,9.64,48.74
2022-09,A,117,12.39,61.95
2022-10,A,117,11.42,57.1
2022-11,A,117,11.99,59.95
2022-12,A,117,14.37,71.85
2023-01,A,117,15.19,75.95
2023-02,A,117,12.9,64.5
2023-03,A,117,13.92,69.6
2023-04,A,117,11.95,59.75
2023-05,A,117,11.33,56.65
2023-06,A,117,15.09,75.45
2023-07,A,117,15.17,75.85
2023-08,A,117,8.74,45.59
2023-09,A,117,11.94,59.7
2023-10,A,117,11.93,59.65
2023-11,A,117,9.76,49.16
2023-12,A,117,11.79,58.95
2024-01,A,117,9.13,46.95
2024-02,A,117,12.08,60.4
2024-03,A,117,9.69,48.91
2024-04,A,117,9.94,49.79
2024-05,A,117,14.06,70.3
2024-06,A,117,12.04,60.2
2024-07,A,117,16.77,83.85
2024-08,A,117,14.57,72.85
2024-09,A,117,12.65,63.25
2024-10,A,117,11.45,57.25
2024-11,A,117,9.26,47.41
2024-12,A,117,10.74,53.7
2022-01,A,118,5.27,33.45
2022-02,A,118,5.67,34.84
2022-03,A,118,6.97,39.39
2022-04,A,118,9.06,46.71
2022-05,A,118,5.64,34.74
2022-06,A,118,4.35,30.22
2022-07,A,118,8.68,45.38
2022-08,A,118,7.93,42.75
2022-09,A,118,5.88,35.58
2022-10,A,118,6.9,39.15
2022-11,A,118,6.91,39.19
2022-12,A,118,6.27,36.95
2023-01,A,118,4.07,29.25
2023-02,A,118,4.89,32.11
2023-03,A,118,6.26,36.91
2023-04,A,118,6.92,39.22
2023-05,A,118,4.28,29.98
2023-06,A,118,5.01,32.53
2023-07,A,118,7.65,41.78
2023-08,A,118,6.71,38.48
2023-09,A,118,5.12,32.92
2023-10,A,118,8.3,44.05
2023-11,A,118,5.96,35.86
2023-12,A,118,5.27,33.45
2024-01,A,118,5.72,35.02
2024-02,A,118,4.78,31.73
2024-03,A,118,5.17,33.09
2024-04,A,118,8.52,44.82
2024-05,A,118,7.65,41.78
2024-06,A,118,4.32,30.12
2024-07,A,118,7.63,41.7
2024-08,A,118,5.46,34.11
2024-09,A,118,4.79,31.77
2024-10,A,118,6.59,38.06
2024-11,A,118,4.89,32.11
2024-12,A,118,6.04,36.14
2022-01,A,119,22.4,118.0
2022-02,A,119,15.73,78.65
2022-03,A,119,17.48,87.4
2022-04,A,119,23.31,124.82
2022-05,A,119,23.08,123.1
2022-06,A,119,16.53,82.65
2022-07,A,119,22.08,115.6
2022-08,A,119,16.5,82.5
2022-09,A,119,24.28,132.1
2022-10,A,119,16.49,82.45
2022-11,A,119,20.28,102.1
2022-12,A,119,14.55,72.75
2023-01,A,119,23.38,125.35
2023-02,A,119,18.92,94.6
2023-03,A,119,16.29,81.45
2023-04,A,119,21.89,114.18
2023-05,A,119,19.68,98.4
2023-06,A,119,14.79,73.95
2023-07,A,119,26.19,146.43
2023-08,A,119,17.68,88.4
2023-09,A,119,18.59,92.95
2023-10,A,119,17.09,85.45
2023-11,A,119,17.22,86.1
2023-12,A,119,17.54,87.7
2024-01,A,119,21.43,110.72
2024-02,A,119,24.97,137.27
2024-03,A,119,20.75,105.62
2024-04,A,119,24.59,134.43
2024-05,A,119,24.11,130.82
2024-06,A,119,20.26,101.95
2024-07,A,119,26.81,151.07
2024-08,A,119,15.18,75.9
2024-09,A,119,17.04,85.2
2024-10,A,119,20.62,104.65
2024-11,A,119,17.94,89.7
2024-12,A,119,21.29,109.67
2022-01,A,120,6.73,38.55
2022-02,A,120,5.84,35.44
2022-03,A,120,5.47,34.14
2022-04,A,120,5.64,34.74
2022-05,A,120,6.37,37.3
2022-06,A,120,6.86,39.01
2022-07,A,120,8.0,43.0
2022-08,A,120,6.26,36.91
2022-09,A,120,6.36,37.26
2022-10,A,120,4.5,30.75
2022-11,A,120,7.9,42.65
2022-12,A,120,5.46,34.11
2023-01,A,120,5.57,34.5
2023-02,A,120,5.73,35.05
2023-03,A,120,5.3,33.55
2023-04,A,120,4.03,29.11
2023-05,A,120,5.02,32.57
2023-06,A,120,6.64,38.24
2023-07,A,120,7.95,42.83
2023-08,A,120,4.51,30.79
2023-09,A,120,7.8,42.3
2023-10,A,120,5.37,33.8
2023-11,A,120,8.64,45.24
2023-12,A,120,4.78,31.73
2024-01,A,120,6.78,38.73
2024-02,A,120,4.4,30.4
2024-03,A,120,8.89,46.12
2024-04,A,120,5.22,33.27
2024-05,A,120,9.12,46.92
2024-06,A,120,7.81,42.33
2024-07,A,120,5.61,34.64
2024-08,A,120,7.69,41.92
2024-09,A,120,5.11,32.89
2024-10,A,120,3.89,28.62
2024-11,A,120,6.04,36.14
2024-12,A,120,7.83,42.41
2022-01,A,121,4.44,30.54
2022-02,A,121,8.44,44.54
2022-03,A,121,6.66,38.31
2022-04,A,121,6.27,36.95
2022-05,A,121,6.29,37.02
2022-06,A,121,8.39,44.37
2022-07,A,121,5.69,34.92
2022-08,A,121,7.08,39.78
2022-09,A,121,6.89,39.11
2022-10,A,121,7.27,40.45
2022-11,A,121,5.68,34.88
2022-12,A,121,4.9,32.15
2023-01,A,121,4.84,31.94
2023-02,A,121,7.97,42.89
2023-03,A,121,5.92,35.72
2023-04,A,121,8.74,45.59
2023-05,A,121,5.79,35.27
2023-06,A,121,4.35,30.22
2023-07,A,121,8.47,44.65
2023-08,A,121,8.9,46.15
2023-09,A,121,8.06,43.21
2023-10,A,121,6.14,36.49
2023-11,A,121,7.27,40.45
2023-12,A,121,8.41,44.44
2024-01,A,121,6.59,38.06
2024-02,A,121,6.85,38.97
2024-03,A,121,7.9,42.65
2024-04,A,121,4.83,31.91
2024-05,A,121,6.54,37.89
2024-06,A,121,6.19,36.67
2024-07,A,121,4.14,29.49
2024-08,A,121,5.71,34.98
2024-09,A,121,8.15,43.53
2024-10,A,121,4.7,31.45
2024-11,A,121,6.43,37.5
2024-12,A,121,4.64,31.24
2022-01,A,122,11.48,57.4
2022-02,A,122,9.16,47.06
2022-03,A,122,11.26,56.3
2022-04,A,122,13.9,69.5
2022-05,A,122,11.5,57.5
2022-06,A,122,9.04,46.64
2022-07,A,122,14.29,71.45
2022-08,A,122,14.0,70.0
2022-09,A,122,10.46,52.3
2022-10,A,122,9.64,48.74
2022-11,A,122,12.67,63.35
2022-12,A,122,13.03,65.15
2023-01,A,122,13.65,68.25
2023-02,A,122,12.89,64.45
2023-03,A,122,14.01,70.05
2023-04,A,122,9.67,48.84
2023-05,A,122,11.78,58.9
2023-06,A,122,11.89,59.45
2023-07,A,122,16.35,81.75
2023-08,A,122,13.23,66.15
2023-09,A,122,12.03,60.15
2023-10,A,122,13.68,68.4
2023-11,A,122,13.61,68.05
2023-12,A,122,9.72,49.02
2024-01,A,122,11.6,58.0
2024-02,A,122,13.12,65.6
2024-03,A,122,10.66,53.3
2024-04,A,122,11.97,59.85
2024-05,A,122,13.27,66.35
2024-06,A,122,9.6,48.6
2024-07,A,122,17.23,86.15
2024-08,A,122,13.27,66.35
2024-09,A,122,12.11,60.55
2024-10,A,122,15.19,75.95
2024-11,A,122,9.69,48.91
2024-12,A,122,13.2,66.0
2022-01,A,123,10.43,52.15
2022-02,A,123,14.75,73.75
2022-03,A,123,10.83,54.15
2022-04,A,123,12.83,64.15
2022-05,A,123,13.64,68.2
2022-06,A,123,13.15,65.75
2022-07,A,123,18.25,91.25
2022-08,A,123,10.3,51.5
2022-09,A,123,10.54,52.7
2022-10,A,123,11.88,59.4
2022-11,A,123,10.32,51.6
2022-12,A,123,10.12,50.6
2023-01,A,123,8.65,45.28
2023-02,A,123,12.16,60.8
2023-03,A,123,14.57,72.85
2023-04,A,123,12.86,64.3
2023-05,A,123,11.45,57.25
2023-06,A,123,9.71,48.98
2023-07,A,123,13.54,67.7
2023-08,A,123,11.15,55.75
2023-09,A,123,9.81,49.34
2023-10,A,123,10.22,51.1
2023-11,A,123,10.11,50.55
2023-12,A,123,13.22,66.1
2024-01,A,123,11.92,59.6
2024-02,A,123,12.58,62.9
2024-03,A,123,10.47,52.35
2024-04,A,123,8.91,46.19
2024-05,A,123,14.13,70.65
2024-06,A,123,12.95,64.75
2024-07,A,123,18.81,94.05
2024-08,A,123,14.23,71.15
2024-09,A,123,11.36,56.8
2024-10,A,123,10.78,53.9
2024-11,A,123,11.3,56.5
2024-12,A,123,12.44,62.2
2022-01,A,124,16.47,82.35
2022-02,A,124,18.5,92.5
2022-03,A,124,16.4,82.0
2022-04,A,124,16.33,81.65
2022-05,A,124,24.86,136.45
2022-06,A,124,23.94,129.55
2022-07,A,124,26.64,149.8
2022-08,A,124,24.25,131.88
2022-09,A,124,23.73,127.97
2022-10,A,124,19.19,95.95
2022-11,A,124,20.11,100.82
2022-12,A,124,21.1,108.25
2023-01,A,124,18.39,91.95
2023-02,A,124,21.49,111.17
2023-03,A,124,16.27,81.35
2023-04,A,124,20.98,107.35
2023-05,A,124,25.8,143.5
2023-06,A,124,16.39,81.95
2023-07,A,124,17.49,87.45
2023-08,A,124,17.11,85.55
2023-09,A,124,19.43,97.15
2023-10,A,124,24.58,134.35
2023-11,A,124,23.3,124.75
2023-12,A,124,16.49,82.45
2024-01,A,124,18.13,90.65
2024-02,A,124,21.0,107.5
2024-03,A,124,18.59,92.95
2024-04,A,124,22.49,118.67
2024-05,A,124,19.69,98.45
2024-06,A,124,24.03,130.23
2024-07,A,124,27.47,156.02
2024-08,A,124,19.23,96.15
2024-09,A,124,17.23,86.15
2024-10,A,124,17.12,85.6
2024-11,A,124,22.08,115.6
2024-12,A,124,23.28,124.6
2022-01,A,125,24.59,134.43
2022-02,A,125,15.58,77.9
2022-03,A,125,19.15,95.75
2022-04,A,125,25.21,139.07
2022-05,A,125,22.39,117.93
2022-06,A,125,21.84,113.8
2022-07,A,125,19.62,98.1
2022-08,A,125,16.76,83.8
2022-09,A,125,25.43,140.72
2022-10,A,125,18.89,94.45
2022-11,A,125,18.48,92.4
2022-12,A,125,21.18,108.85
2023-01,A,125,22.81,121.07
2023-02,A,125,23.79,128.43
2023-03,A,125,15.87,79.35
2023-04,A,125,21.97,114.77
2023-05,A,125,15.86,79.3
2023-06,A,125,16.21,81.05
2023-07,A,125,23.74,128.05
2023-08,A,125,16.63,83.15
2023-09,A,125,16.11,80.55
2023-10,A,125,20.84,106.3
2023-11,A,125,21.85,113.88
2023-12,A,125,17.51,87.55
2024-01,A,125,15.45,77.25
2024-02,A,125,19.88,99.4
2024-03,A,125,19.42,97.1
2024-04,A,125,18.53,92.65
2024-05,A,125,22.38,117.85
2024-06,A,125,18.39,91.95
2024-07,A,125,28.52,163.9
2024-08,A,125,20.02,100.15
2024-09,A,125,20.78,105.85
2024-10,A,125,16.02,80.1
2024-11,A,125,22.26,116.95
2024-12,A,125,17.64,88.2
2022-01,A,126,6.31,37.08
2022-02,A,126,5.15,33.03
2022-03,A,126,7.0,39.5
2022-04,A,126,7.35,40.72
2022-05,A,126,5.31,33.58
2022-06,A,126,5.4,33.9
2022-07,A,126,8.29,44.02
2022-08,A,126,5.64,34.74
2022-09,A,126,6.94,39.29
2022-10,A,126,5.21,33.23
2022-11,A,126,8.55,44.93
2022-12,A,126,4.25,29.88
2023-01,A,126,4.41,30.44
2023-02,A,126,5.27,33.45
2023-03,A,126,5.95,35.83
2023-04,A,126,4.94,32.29
2023-05,A,126,6.17,36.59
2023-06,A,126,4.13,29.45
2023-07,A,126,4.12,29.42
2023-08,A,126,8.75,45.62
2023-09,A,126,5.11,32.89
2023-10,A,126,6.1,36.35
2023-11,A,126,7.07,39.75
2023-12,A,126,7.27,40.45
2024-01,A,126,7.51,41.28
2024-02,A,126,8.48,44.68
2024-03,A,126,8.49,44.72
2024-04,A,126,4.39,30.36
2024-05,A,126,5.81,35.33
2024-06,A,126,5.81,35.33
2024-07,A,126,6.93,39.25
2024-08,A,126,5.9,35.65
2024-09,A,126,5.38,33.83
2024-10,A,126,7.13,39.95
2024-11,A,126,6.53,37.86
2024-12,A,126,7.77,42.2
2022-01,A,127,11.34,56.7
2022-02,A,127,10.49,52.45
2022-03,A,127,10.0,50.0
2022-04,A,127,12.01,60.05
2022-05,A,127,13.59,67.95
2022-06,A,127,13.78,68.9
2022-07,A,127,11.81,59.05
2022-08,A,127,10.26,51.3
2022-09,A,127,14.09,70.45
2022-10,A,127,15.01,75.05
2022-11,A,127,14.16,70.8
2022-12,A,127,11.58,57.9
2023-01,A,127,15.13,75.65
2023-02,A,127,13.59,67.95
2023-03,A,127,10.75,53.75
2023-04,A,127,14.12,70.6
2023-05,A,127,12.81,64.05
2023-06,A,127,11.0,55.0
2023-07,A,127,11.06,55.3
2023-08,A,127,10.23,51.15
2023-09,A,127,11.13,55.65
2023-10,A,127,10.15,50.75
2023-11,A,127,10.4,52.0
2023-12,A,127,10.03,50.15
2024-01,A,127,10.63,53.15
2024-02,A,127,13.29,66.45
